article_number,article_label,article_url,image_number,image_role,block_index,gallery_index,image_id,page_variant_url,orig_url,file_path,orig_format,orig_width,orig_height,actual_format,actual_width,actual_height,byte_size,sha256,download_status,exception_note,duplicate_of,primary_class,scene_tags,scene_description,motion_cues,risk_notes
12,Mars — Подарки на 8 Марта,https://mars.promo.page/media/20-variantov-podarkov-na-8-marta-dlia-samyh-raznyh-jenscin-67ab5ad5f48e856173fdbea2_9_1,05,article_image,31,,67ab5ba4a754247fcafbfa88,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_67ab5ad5f48e856173fdbea2_67ab5ba4a754247fcafbfa88/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_67ab5ad5f48e856173fdbea2_67ab5ba4a754247fcafbfa88/orig,articles/12-mars-podarki-na-8-marta/05.png,PNG,1999,1333,PNG,1999,1333,4307547,b0c0dd38d0945f7a75ee72c1ec92fd7a86072f21e9389aca65a04a231e674299,ok,,,people_action,общий план; тёмный концертный зал; плотная толпа; поднятые руки и смартфоны; тёплый контровой свет; dynamic; группа людей + экраны + сценический свет; watermark,"Плотная концертная толпа поднимает руки и смартфоны в тёплом контровом свете, а девушка в центре возвышается над окружающими.","Руки и телефоны плавно покачиваются, центральная девушка слегка поворачивается, а дальние огни мягко мерцают.","Множество перекрывающихся кистей, пальцев, голов и смартфонов легко деформируются; важны силуэт центральной девушки, экраны, яркие лампы и watermark Freepik."
12,Mars — Подарки на 8 Марта,https://mars.promo.page/media/20-variantov-podarkov-na-8-marta-dlia-samyh-raznyh-jenscin-67ab5ad5f48e856173fdbea2_9_1,06,article_image,38,,67ab5dcb6983f146628bd685,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_67ab5ad5f48e856173fdbea2_67ab5dcb6983f146628bd685/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_67ab5ad5f48e856173fdbea2_67ab5dcb6983f146628bd685/orig,articles/12-mars-podarki-na-8-marta/06.png,PNG,1999,1334,PNG,1999,1334,5730114,41b433a3418cfdf23be245a264d0c8eacd73876eabed265568d7a2f0e5dccf76,ok,,,people_action,средний план; городской деловой квартал; женщина в оранжевой ветровке; длинный чёрный чехол за спиной и наушники; static; человек + аксессуары + архитектура; watermark,Женщина в оранжевой ветровке стоит перед стеклянным офисным фасадом с длинным чёрным чехлом за спиной и наушниками на шее.,"Она слегка переносит вес и поправляет хват на сером ремне, волосы и тонкая ткань ветровки чуть движутся от ветра.","Нужно сохранить лицо, кисть на ремне, систему лямок, форму чехла и круглые наушники; хрупка повторяющаяся сетка фасада, внизу справа есть watermark Freepik."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,01,cover,,,648b337caae9c25d5708f765,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_648b2ca27e930436a8c7d0ff_648b337caae9c25d5708f765/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_648b2ca27e930436a8c7d0ff_648b337caae9c25d5708f765/orig,articles/13-ilinka-elitnyi-zhk/01.png,PNG,1080,1080,PNG,1080,1080,1829291,c5474a8e84a57565df88a8250dafbeccd314b3e84f57679e91cccb73e9f15e88,ok,,,architecture_place,общий городской вид; центр Москвы; светлый фасад на переднем плане; Кремль и собор вдали; ясный день; static; современная архитектура + исторический ансамбль,"Светлый каменный фасад слева обрамляет вид на кремлёвскую стену, башни и разноцветные купола собора под ясным небом.","Листва слегка колышется, дальние машины и пешеходы движутся едва заметно, облака медленно проходят.","Критичны прямые линии и повторяющиеся окна фасада, зубцы стены, шпили, купола и мелкие исторические детали; дальние люди и машины очень малы."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,02,article_image,4,,648b2cd5e23cab09e7ab3a4d,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_648b2ca27e930436a8c7d0ff_648b2cd5e23cab09e7ab3a4d/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_648b2ca27e930436a8c7d0ff_648b2cd5e23cab09e7ab3a4d/orig,articles/13-ilinka-elitnyi-zhk/02.jpeg,JPEG,1600,1066,JPEG,1600,1066,596147,91853ea4fcb8fc492ac309f0b6057afa3120569af8fb00149f6838ed2709a986,ok,,,architecture_place,общий городской вид; светлый многоэтажный комплекс; мост и река; зелёные деревья; дневной свет; static; архитектура + транспорт + вода + растительность,"Светлый многоэтажный комплекс возвышается за каменным мостом и рекой, частично закрытый зелёными деревьями.","По воде идёт слабая рябь, листья шевелятся на ветру, а несколько машин плавно проходят по дорогам.","Хрупки регулярная сетка окон, мостовые арки, фонари и дорожные знаки; мелкие автомобили и люди не должны размножаться, ветви перекрывают фасад."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,03,article_image,7,,648b2cd5e23cab09e7ab3a4c,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_648b2ca27e930436a8c7d0ff_648b2cd5e23cab09e7ab3a4c/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_648b2ca27e930436a8c7d0ff_648b2cd5e23cab09e7ab3a4c/orig,articles/13-ilinka-elitnyi-zhk/03.png,PNG,1080,1080,PNG,1080,1080,2008305,00dde45cb8850a6f77f330f6b2d8fc12a3c5bba61f60976a6262d0fe5ebf20d2,ok,,,architecture_place,общий городской вид; набережная Москвы-реки; светлый фасад слева; Кремль и собор вдали; ясный день; static; современная архитектура + исторический ансамбль + вода,"Светлый фасад слева открывает вид через Москву-реку на кремлёвскую стену, башни, площадь и разноцветные купола собора.","На реке появляется мягкая рябь, редкие машины и пешеходы медленно движутся, листья чуть колышутся.","Нужно сохранить строгую перспективу фасада, зубцы стены, башенные часы, шпили и сложные купола; мелкие люди, автомобили, фонари и отражения на воде хрупки."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,04,gallery_image,13,0,648b2cd51acddb233931074b,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2cd51acddb233931074b/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2cd51acddb233931074b/orig,articles/13-ilinka-elitnyi-zhk/04.png,PNG,1600,1131,PNG,1600,1131,2071832,38731b20990b5aa7801dff03d7a601b8d804624e8000c083723f582ed243d53f,ok,,,interior,"общий интерьерный план; светлая классическая гостиная; обеденная зона, диван и кресла; арочный потолок, люстры и шторы; static; мебель + архитектурные детали","Светлая классическая гостиная объединяет обеденный стол, диван, кресла и большое окно под арочным потолком с люстрами.","Шторы и цветы едва шевелятся, солнечный свет мягко меняется, а мебель остаётся неподвижна.","Хрупки симметрия арочного потолка, лепнина, тонкие подвесы люстр, складки штор, ножки мебели и длинные перспективные линии."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,05,gallery_image,13,1,648b2d713960f81133ffc095,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_648b2ca27e930436a8c7d0ff_648b2d713960f81133ffc095/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_648b2ca27e930436a8c7d0ff_648b2d713960f81133ffc095/orig,articles/13-ilinka-elitnyi-zhk/05.png,PNG,1562,1020,PNG,1562,1020,1813139,258459b6563f4975160741b2e6c6dff632b1fccc30d94bec9f3ab29cdb2dd20a,ok,,,interior,"общий интерьерный план; парадный светлый холл; колонны, балкон, люстры и круглый стол; ваза с белыми цветами; static; мебель + архитектура + декор","Просторный светлый холл с колоннами и верхним балконом оформлен люстрами, креслами и круглым столом с высокой вазой белых цветов.","Цветы и лёгкие ткани едва движутся, блики на полированном полу и стекле мягко меняются.","Нужно сохранить вертикали колонн, перила балкона, симметрию проёмов, сложные люстры, отражения и множество тонких стеблей в вазе."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,06,gallery_image,13,2,648b2d753960f81133ffc0af,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2d753960f81133ffc0af/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2d753960f81133ffc0af/orig,articles/13-ilinka-elitnyi-zhk/06.png,PNG,1822,1020,PNG,1822,1020,2189265,39df51277b457badaf0285659f4ec05091754f76ec243897a9a1c830e0a5d737,ok,,,interior,"общий интерьерный план; крытый бассейн; светлый каменный зал; арочные двери, кресла, скамья и растения; static; вода + мебель + архитектура","Крытый бассейн расположен в светлом каменном зале с арочными дверями, стеклянной перегородкой, креслами, скамьёй и растениями.","По воде расходится мелкая рябь, отражения светильников колеблются, листья растений чуть шевелятся.","Хрупки плиточная сетка и кромка бассейна, арочные рамы, стеклянные отражения, перила лестницы, ножки мебели и симметрия светильников."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,07,article_image,19,,648b2cd51acddb233931074d,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2cd51acddb233931074d/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2cd51acddb233931074d/orig,articles/13-ilinka-elitnyi-zhk/07.jpeg,JPEG,1600,1066,JPEG,1600,1066,475056,af3dfe658b022dcb28c4da96ee66f6b09ec3ef9797c62a5ad6662747e54f8333,ok,,,architecture_place,общий план снизу; внутренний двор жилого комплекса; светлые многоэтажные фасады; арочный переход и зелень; ясный день; static; архитектура + двор + растительность,"Внутренний двор обрамлён высокими светлыми фасадами с рядами окон и декоративными деталями, а внизу видны арочный переход и зелёные кроны.","Листья внизу слегка колышутся, облака и солнечные блики медленно смещаются по фасадам.","Сильная перспектива, повторяющиеся окна, карнизы, балконы, рельеф и арка требуют точной геометрии; нельзя искривлять вертикали зданий."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,08,article_image,22,,648b2cd8aae9c25d5708da01,https://avatars.mds.yandex.net/get-promoarticles/6955478/pub_648b2ca27e930436a8c7d0ff_648b2cd8aae9c25d5708da01/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6955478/pub_648b2ca27e930436a8c7d0ff_648b2cd8aae9c25d5708da01/orig,articles/13-ilinka-elitnyi-zhk/08.png,PNG,1600,900,PNG,1600,900,2389442,d695fe642bac8b66fe553f329a3c8fb33e1fed34685f8edf7339c75acd54ff37,ok,,,architecture_place,"широкий общий план; архитектурная визуализация; озеленённый подъезд; автомобиль, цветники и ленточные арт-объекты; Кремль вдали; static; архитектура + ландшафт + автомобиль","На архитектурной визуализации серый автомобиль находится на мощёном подъезде между цветниками и современным зданием, а за деревьями видны Кремль и собор.","Облака медленно плывут, хвойные ветви и цветы чуть колышутся, автомобиль плавно продвигается на короткое расстояние.","Хрупки кузов, колёса и номер автомобиля, шестиугольная мостовая, тонкие ограды, фонарь, белые ленточные скульптуры и сложный исторический силуэт."
13,ЖК «Ильинка 3/8» — Элитный ЖК напротив Кремля,https://r1864.promo.page/media/pokazyvaem-chto-za-elitnyi-jk-stroiat-naprotiv-kremlia-648b2ca27e930436a8c7d0ff_6_4,09,article_image,25,,648b2cd91acddb2339310767,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2cd91acddb2339310767/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_648b2ca27e930436a8c7d0ff_648b2cd91acddb2339310767/orig,articles/13-ilinka-elitnyi-zhk/09.png,PNG,1600,900,PNG,1600,900,2609307,10dd4f44ea0e4d5cf66f0c297840e802aaad7fcd675aeb5bcb24436cf59fa053,ok,,,interior,"общий интерьерный план; современный крытый бассейн; каменная стена, водяная завеса и вертикальное озеленение; круглая кушетка; static; вода + архитектура + растения","Бирюзовый крытый бассейн примыкает к каменной стене с широкой водяной завесой и вертикальным садом, рядом стоит круглая кушетка с подушками.","Водяная завеса непрерывно стекает, по бассейну расходится рябь, а подводные огни мерцают в отражениях.","Нужно сохранить ровную полосу падающей воды, мелкую сетку плитки, прямую кромку бассейна, световые блики, густую фактуру живой стены и геометрию кушетки."
14,MIUZ Diamonds — Модные серьги,https://miuz.promo.page/promo/top5-samyh-modnyh-serejek-etogo-sezona-64f3617597d2ee3498b5576a_3_2,01,cover,,,64f3624c517a504236226234,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_64f3617597d2ee3498b5576a_64f3624c517a504236226234/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_64f3617597d2ee3498b5576a_64f3624c517a504236226234/orig,articles/14-miuz-modnye-sergi/01.jpeg,JPEG,1200,675,JPEG,1200,675,149561,7405154161aca78078f95474813f1927d0e203f80873077a5b8600bc21776dd6,ok,,,text_interface_collage,составной коллаж; два крупных подиумных портрета; предметная макросъёмка; серебристые серьги с жемчугом и камнями; белый фон; static; люди + украшения + предметная выкладка,На белом фоне объединены два подиумных портрета моделей и две пары серебристых серёг с крупным жемчугом и россыпью камней.,"Модели ограничиваются одним мягким морганием, блики на металле и жемчуге слегка меняются, а границы блоков и предметные серьги остаются неподвижны.","Хрупки два лица и уши, точное число и форма жемчужин, мелкие камни, паве, застёжки и симметрия пар; нельзя смешивать элементы между блоками коллажа."
14,MIUZ Diamonds — Модные серьги,https://miuz.promo.page/promo/top5-samyh-modnyh-serejek-etogo-sezona-64f3617597d2ee3498b5576a_3_2,02,article_image,3,,64f361a241d9e63e8fe29d84,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_64f3617597d2ee3498b5576a_64f361a241d9e63e8fe29d84/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_64f3617597d2ee3498b5576a_64f361a241d9e63e8fe29d84/orig,articles/14-miuz-modnye-sergi/02.jpeg,JPEG,1200,675,JPEG,1200,675,120452,7188006307ec95e4638a8a0a484bd8155987d761713a6bd008bf0f48be6030a2,ok,,,text_interface_collage,составной коллаж; крупный профильный портрет модели; предметная макросъёмка; золотые овальные серьги-звенья; белый фон; static; человек + украшения + предметная выкладка,"Слева показана модель в крупных серьгах-звеньях, а справа на белом фоне расположены две пары гладких золотых овальных серёг.","Модель слегка переводит взгляд и моргает, на золотых поверхностях мягко скользят блики, а продуктовые пары остаются на месте.","Нужно сохранить лицо в профиль, ухо и серьгу модели, точные овальные контуры, полые просветы, штифты, застёжки, зеркальные отражения и раздельность двух пар."
14,MIUZ Diamonds — Модные серьги,https://miuz.promo.page/promo/top5-samyh-modnyh-serejek-etogo-sezona-64f3617597d2ee3498b5576a_3_2,03,article_image,8,,64f36208517a5042362261e5,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_64f3617597d2ee3498b5576a_64f36208517a5042362261e5/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6426355/pub_64f3617597d2ee3498b5576a_64f36208517a5042362261e5/orig,articles/14-miuz-modnye-sergi/03.jpeg,JPEG,1200,675,JPEG,1200,675,112480,9e3031d09764a4af4d6e7f53a4779b78228db9b198127445b6d0dea44ab31751,ok,,,text_interface_collage,составной коллаж; два крупных подиумных портрета; предметная макросъёмка; золотые дисковые и ажурные круглые серьги; белый фон; static; люди + украшения + предметная выкладка,На белом фоне размещены два портрета моделей и две пары золотых серёг: гладкие подвесные диски сверху и ажурные круги снизу.,"Модели едва моргают, золотые блики слегка меняются, а вырезанные портреты и обе продуктовые пары сохраняют фиксированное положение.","Хрупки оба лица, уши и серьги на моделях, асимметричные диски, тонкие радиальные прорези, штифты и парная симметрия; границы вырезок нельзя деформировать."
14,MIUZ Diamonds — Модные серьги,https://miuz.promo.page/promo/top5-samyh-modnyh-serejek-etogo-sezona-64f3617597d2ee3498b5576a_3_2,04,article_image,13,,64f3624c517a504236226234,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_64f3617597d2ee3498b5576a_64f3624c517a504236226234/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6142072/pub_64f3617597d2ee3498b5576a_64f3624c517a504236226234/orig,articles/14-miuz-modnye-sergi/04.jpeg,JPEG,1200,675,JPEG,1200,675,149561,7405154161aca78078f95474813f1927d0e203f80873077a5b8600bc21776dd6,ok,,14/01,text_interface_collage,составной коллаж; два крупных подиумных портрета; предметная макросъёмка; серебристые серьги с жемчугом и камнями; белый фон; static; люди + украшения + предметная выкладка,На белом фоне объединены два подиумных портрета моделей и две пары серебристых серёг с крупным жемчугом и россыпью камней.,"Модели ограничиваются одним мягким морганием, блики на металле и жемчуге слегка меняются, а границы блоков и предметные серьги остаются неподвижны.","Хрупки два лица и уши, точное число и форма жемчужин, мелкие камни, паве, застёжки и симметрия пар; нельзя смешивать элементы между блоками коллажа."
14,MIUZ Diamonds — Модные серьги,https://miuz.promo.page/promo/top5-samyh-modnyh-serejek-etogo-sezona-64f3617597d2ee3498b5576a_3_2,05,article_image,18,,64f36279517a50423622624f,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_64f3617597d2ee3498b5576a_64f36279517a50423622624f/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_64f3617597d2ee3498b5576a_64f36279517a50423622624f/orig,articles/14-miuz-modnye-sergi/05.jpeg,JPEG,1200,675,JPEG,1200,675,100865,9729fd629959615d5eb7b3cd7dead10e42334065773a0505390aca1b6b0cb139,ok,,,text_interface_collage,двухчастный коллаж; крупный подиумный портрет; предметная макросъёмка; длинные серебристые серьги с прямоугольными камнями; чёрно-белый фон; static; человек + украшения,"Слева показана модель в длинных серьгах, а справа на белом поле расположена пара серебристых подвесок из вертикальной цепочки прямоугольных камней.","Модель один раз моргает, её серьги очень слабо покачиваются, а продуктовая пара остаётся неподвижной с лёгким изменением бликов.","Критичны лицо, уши, две длинные серьги модели, точное число прямоугольных звеньев и камней, штифты, прозрачные грани и строгая вертикальная симметрия."
14,MIUZ Diamonds — Модные серьги,https://miuz.promo.page/promo/top5-samyh-modnyh-serejek-etogo-sezona-64f3617597d2ee3498b5576a_3_2,06,article_image,22,,64f362a097d2ee3498b5590b,https://avatars.mds.yandex.net/get-promoarticles/7191255/pub_64f3617597d2ee3498b5576a_64f362a097d2ee3498b5590b/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7191255/pub_64f3617597d2ee3498b5576a_64f362a097d2ee3498b5590b/orig,articles/14-miuz-modnye-sergi/06.jpeg,JPEG,1200,675,JPEG,1200,675,110181,8dcd0e5cce4629feabead5891fd190279d77b34e424f4889291359c3c92ff4ba,ok,,,text_interface_collage,составной коллаж; два овальных крупных портрета; предметная макросъёмка; двухцветные переплетённые серьги-кольца; белый фон; static; люди + украшения + предметная выкладка,Два овальных портрета моделей окружают пару переплетённых серёг-колец из золотистого и серебристого металла на белом фоне.,"Модели ограничиваются мягким морганием, по металлу проходят слабые блики, а овальные рамки и продуктовая пара остаются неподвижны.","Хрупки два лица, уши и украшения на моделях, овальные маски, переплетение трёх колец, различие цветов металла, штифты и зеркальная парность изделий."
15,Ozon — Грузоперевозки с предсказуемым доходом,https://ozon.promo.page/media/gruzoperevozki-s-predskazuemym-dohodom-chto-da-698c849610b7882d19814653_0_0,01,cover,,,698c8544d575946b8305010a,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_698c849610b7882d19814653_698c8544d575946b8305010a/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_698c849610b7882d19814653_698c8544d575946b8305010a/orig,articles/15-ozon-gruzoperevozki/01.png,PNG,1600,800,PNG,1600,800,1423458,102ff32e54931017ea7f561c4ac834e8999d5003623f83e8f646a067fc2fe1d2,ok,,,vehicle_mechanism,composite_layout; readable_text; logo_or_label; repeating_elements; fine_geometry; wheels_visible; light_shadow_visible,"Трёхмерный рекламный натюрморт показывает синий грузовик на металлической платформе, коробки Ozon и две монеты со знаком рубля на тёмно-синем фоне.","Грузовик, коробки и монеты остаются неподвижными; допустимо только едва заметное смещение бликов на кузове, фургоне и металле платформы.","Нужно сохранить модель и пропорции грузовика, число и форму колёс, коробок и монет, читаемость надписей Ozon и знаков рубля, а также прямые элементы платформы."
15,Ozon — Грузоперевозки с предсказуемым доходом,https://ozon.promo.page/media/gruzoperevozki-s-predskazuemym-dohodom-chto-da-698c849610b7882d19814653_0_0,02,article_image,13,,698c84a15a9c142ecf8c34dd,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_698c849610b7882d19814653_698c84a15a9c142ecf8c34dd/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_698c849610b7882d19814653_698c84a15a9c142ecf8c34dd/orig,articles/15-ozon-gruzoperevozki/02.png,PNG,1600,981,PNG,1600,981,712492,3110ee3c3dfdcb681ee41e9fa739a24677ac57c4d76bcaeea9c936f04ecba885,ok,,,text_interface_collage,centered_symmetry; composite_layout; cropped_subject; readable_text; interface_content; fine_geometry,"На голубом фоне расположен обрезанный снизу экран смартфона с интерфейсом торгов и крупной карточкой лота, где видны дата, маршрут, параметры груза и ставки.","Полностью зафиксированный кадр без прокрутки, смены данных и движения карточек; допустимо лишь очень слабое общее изменение освещения.","Критичны точная читаемость всех цифр и кириллицы, расположение элементов интерфейса, контуры телефона, иконки и исходная нижняя обрезка экрана."
15,Ozon — Грузоперевозки с предсказуемым доходом,https://ozon.promo.page/media/gruzoperevozki-s-predskazuemym-dohodom-chto-da-698c849610b7882d19814653_0_0,03,article_image,16,,698c84a15a9c142ecf8c34ea,https://avatars.mds.yandex.net/get-promoarticles/6671453/pub_698c849610b7882d19814653_698c84a15a9c142ecf8c34ea/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6671453/pub_698c849610b7882d19814653_698c84a15a9c142ecf8c34ea/orig,articles/15-ozon-gruzoperevozki/03.png,PNG,1600,657,PNG,1600,657,1607779,2f231979bf8530dc8b49da49bf177315d954feed6bea74baea0505bdca8ed7cc,ok,,,text_interface_collage,wide_environment; composite_layout; cropped_subject; readable_text; logo_or_label; interface_content; fine_geometry; wheels_visible; stable_horizon,"Широкий рекламный баннер объединяет движущийся по дороге грузовик Ozon, текстовое предложение для перевозчиков, синюю кнопку и QR-код на фоне зелёных полей.","Композиция остаётся полностью статичной: грузовик не продолжает движение, текст, кнопка и QR-код не меняются, параллакс между слоями отсутствует.","Нужно сохранить читаемость кириллицы и QR-кода, логотип на прицепе, геометрию кнопки, исходную обрезку грузовика, колёса, дорогу и устойчивую линию пейзажа."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,01,cover,,,68122ce89f74a13dc8d5c331,https://avatars.mds.yandex.net/get-promoarticles/5485055/pub_68122cd631af7c4297e554bd_68122ce89f74a13dc8d5c331/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5485055/pub_68122cd631af7c4297e554bd_68122ce89f74a13dc8d5c331/orig,articles/16-ekonika-letnie-trendy/01.jpeg,JPEG,1080,607,JPEG,1080,607,684694,f725095d967ae97e34a085e8aefe26caa725c1eebe1983b13652f56356e7dead,ok,,,people_action,wide_environment; face_identity; hands_visible; hand_object_interaction; fine_geometry; hair_visible; fabric_visible; clouds_visible; water_visible; stable_horizon; light_shadow_visible,Женщина в чёрном жакете и голубых босоножках позирует с белой сумкой на каменном парапете у озера на фоне гор и облачного неба.,"Она слегка переносит опору и едва поворачивает голову, сохраняя позу и хват сумки; волосы и ткань реагируют минимально, на воде проходит слабая рябь.","Критичны лицо за солнцезащитными очками, обе кисти, длинные ноги и устойчивый контакт стоп с парапетом, ручка сумки, тонкие ремешки и каблуки, горизонт воды и гор."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,02,gallery_image,4,0,68122d8b9f74a13dc8d5ccea,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_68122cd631af7c4297e554bd_68122d8b9f74a13dc8d5ccea/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_68122cd631af7c4297e554bd_68122d8b9f74a13dc8d5ccea/orig,articles/16-ekonika-letnie-trendy/02.jpeg,JPEG,650,650,JPEG,650,650,609674,ea1cc12a04703868c7890a2aad93abc11b368b413622345e0796a411ecb79a36,ok,,,product_still_life,overhead_flat_lay; centered_symmetry; repeating_elements; fine_geometry; light_shadow_visible,Пара чёрных босоножек с множеством тонких переплетённых ремешков симметрично разложена сверху на мозаичном каменном полу.,Босоножки остаются неподвижными; допустимо только очень мягкое изменение естественных теней от ремешков на стельках и камне.,"Нельзя менять число и переплетение ремешков, парность обуви, форму подошв, строчку по краям, симметрию раскладки и рисунок мозаики."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,03,gallery_image,4,1,68122d945707670b66128958,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68122cd631af7c4297e554bd_68122d945707670b66128958/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68122cd631af7c4297e554bd_68122d945707670b66128958/orig,articles/16-ekonika-letnie-trendy/03.jpeg,JPEG,650,650,JPEG,650,650,559852,051c04fb7fcff855e6f2c7193157a5922929763361a0ab07fda5d42a3ad8a218,ok,,,product_still_life,wide_environment; small_object; fine_geometry; shallow_depth_of_field; water_visible; stable_horizon; light_shadow_visible,Одна коричневая босоножка на тонком каблуке стоит на основании старой каменной балясины перед размытым озером и горами.,Обувь и каменная опора полностью неподвижны; возможны лишь слабое изменение блика на коже и едва заметная рябь далёкой воды.,"Хрупки тонкий каблук и длинные ремешки, точка опоры обуви, фактура старого камня, существующий размытый фон и ровная линия воды."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,04,gallery_image,9,0,68122df55b36b464327f0361,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68122cd631af7c4297e554bd_68122df55b36b464327f0361/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68122cd631af7c4297e554bd_68122df55b36b464327f0361/orig,articles/16-ekonika-letnie-trendy/04.jpeg,JPEG,650,650,JPEG,650,650,319672,bd535418ec8e40aa03b4410f61415f627c297b2ffeab5c765068fe56b1348cac,ok,,,product_still_life,centered_symmetry; repeating_elements; fine_geometry; shallow_depth_of_field; light_shadow_visible,"Две салатовые босоножки с квадратными носами и тонкими ремешками стоят рядом на светлой поверхности, дальний фон мягко размыт.",Пара обуви остаётся зафиксированной; допустимо лишь минимальное смещение мягких теней и бликов на кожаных ремешках.,"Нужно сохранить парность и симметрию, квадратную форму носов, все тонкие ремешки и каблуки, тёмные стельки, расстояние между предметами и фокус."
