article_number,article_label,article_url,image_number,image_role,block_index,gallery_index,image_id,page_variant_url,orig_url,file_path,orig_format,orig_width,orig_height,actual_format,actual_width,actual_height,byte_size,sha256,download_status,exception_note,duplicate_of,primary_class,graphic_kind,graphic_kinds,scene_tags,scene_description,motion_cues,risk_notes
12,Остров Мечты — 7 фишек для яркого отдыха,https://dreamisland.promo.page/media/7-fishek-ostrova-mechty-kotorye-sdelaiut-vash-otdyh-iarche-6a59e32a3a302a69aec403c2_0_0,07,article_image,28,,6a5a02c53a302a69aeca3208,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a59e32a3a302a69aec403c2_6a5a02c53a302a69aeca3208/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a59e32a3a302a69aec403c2_6a5a02c53a302a69aeca3208/orig,PROMOPAGES-10060/articles/12-dream-island-7-fishek/07.jpeg,JPEG,6016,4016,JPEG,6016,4016,13800878,6d1ad711cc0c9ca917c30a5806824d53efb1e5f040701a9b5b6eab5b3d3ebd39,ok,,,,,,,,,
12,Остров Мечты — 7 фишек для яркого отдыха,https://dreamisland.promo.page/media/7-fishek-ostrova-mechty-kotorye-sdelaiut-vash-otdyh-iarche-6a59e32a3a302a69aec403c2_0_0,08,article_image,32,,6a5a036cb1afef7284d68d17,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a59e32a3a302a69aec403c2_6a5a036cb1afef7284d68d17/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a59e32a3a302a69aec403c2_6a5a036cb1afef7284d68d17/orig,PROMOPAGES-10060/articles/12-dream-island-7-fishek/08.jpeg,JPEG,5445,3635,JPEG,5445,3635,23472383,2cf03435b0ae53b208f033a4ec407750ed494e0cd6ec6c76e1b36e397dd1377d,ok,,,,,,,,,
12,Остров Мечты — 7 фишек для яркого отдыха,https://dreamisland.promo.page/media/7-fishek-ostrova-mechty-kotorye-sdelaiut-vash-otdyh-iarche-6a59e32a3a302a69aec403c2_0_0,09,gallery_image,37,0,6a5a082dfccb527e723244f7,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a59e32a3a302a69aec403c2_6a5a082dfccb527e723244f7/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a59e32a3a302a69aec403c2_6a5a082dfccb527e723244f7/orig,PROMOPAGES-10060/articles/12-dream-island-7-fishek/09.jpeg,JPEG,3619,2413,JPEG,3619,2413,11671141,d5e335a62e06415a63fd1ada8c74379c7f06edb256427f10711cb606a48c7569,ok,,,,,,,,,
12,Остров Мечты — 7 фишек для яркого отдыха,https://dreamisland.promo.page/media/7-fishek-ostrova-mechty-kotorye-sdelaiut-vash-otdyh-iarche-6a59e32a3a302a69aec403c2_0_0,10,gallery_image,37,1,6a5a082d3a302a69aecb23dc,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a59e32a3a302a69aec403c2_6a5a082d3a302a69aecb23dc/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a59e32a3a302a69aec403c2_6a5a082d3a302a69aecb23dc/orig,PROMOPAGES-10060/articles/12-dream-island-7-fishek/10.jpeg,JPEG,3276,2184,JPEG,3276,2184,10220395,bcf9184d8be12094371665493bc1adaf6414aa0f5bbe87d5e1b3a73408947b78,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,01,cover,,,6a5a1825fccb527e723564ab,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1825fccb527e723564ab/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1825fccb527e723564ab/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/01.jpeg,JPEG,2632,1974,JPEG,2632,1974,7526106,01e5a2ad2302b945921a8cf8b7805e182533e89f1be081c03701e8b509d7998a,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,02,article_image,7,,6a5a1825bf47d01035dda06e,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a5a10c7bf47d01035dc3f22_6a5a1825bf47d01035dda06e/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a5a10c7bf47d01035dc3f22_6a5a1825bf47d01035dda06e/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/02.jpeg,JPEG,2500,1691,JPEG,2500,1691,6372049,0e2da2da0cc176bdcf7efb4183112cedd527e3af440d7a35077b89a5b78877b2,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,03,article_image,11,,6a5a18252bd5c226f5237586,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a5a10c7bf47d01035dc3f22_6a5a18252bd5c226f5237586/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a5a10c7bf47d01035dc3f22_6a5a18252bd5c226f5237586/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/03.jpeg,JPEG,4608,3072,JPEG,4608,3072,9821816,f1bb24adc36d53f546ea51ef407b349227e893757f80279bd9da151e41ebfba9,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,04,article_image,15,,6a5a1825fccb527e723564ab,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1825fccb527e723564ab/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1825fccb527e723564ab/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/04.jpeg,JPEG,2632,1974,JPEG,2632,1974,7526106,01e5a2ad2302b945921a8cf8b7805e182533e89f1be081c03701e8b509d7998a,ok,,13/01,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,05,article_image,18,,6a5a1a23fccb527e7235c2af,https://avatars.mds.yandex.net/get-promoarticles/4956602/pub_6a5a10c7bf47d01035dc3f22_6a5a1a23fccb527e7235c2af/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/4956602/pub_6a5a10c7bf47d01035dc3f22_6a5a1a23fccb527e7235c2af/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/05.jpeg,JPEG,5039,3359,JPEG,5039,3359,3092282,7ec5104f2456949b7fc32e4fb9d8e60a62a088bd0d78cc20ca82694bb3b5eb5c,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,06,article_image,23,,6a5a1825bf47d01035dda05f,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a5a10c7bf47d01035dc3f22_6a5a1825bf47d01035dda05f/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a5a10c7bf47d01035dc3f22_6a5a1825bf47d01035dda05f/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/06.jpeg,JPEG,950,713,JPEG,950,713,963962,cd24fd724020e82111c8608091d3a2068e5ca4adb530231e59f5c096ac845cbd,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,07,article_image,27,,6a5a1a232bd5c226f523d860,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1a232bd5c226f523d860/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1a232bd5c226f523d860/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/07.jpeg,JPEG,3999,2670,JPEG,3999,2670,5889225,7b83948381c8644ae5dd171ccf2de1f957eb878fa25243d349e56c44dd39a5d6,ok,,,,,,,,,
13,Остров Мечты — Топ-6 аттракционов для фаната экстрима,https://dreamisland.promo.page/media/top6-attrakcionov-v-ostrove-mechty-dlia-fanata-ekstrima-6a5a10c7bf47d01035dc3f22_0_0,08,article_image,31,,6a5a1c83fccb527e723636c0,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1c83fccb527e723636c0/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a5a10c7bf47d01035dc3f22_6a5a1c83fccb527e723636c0/orig,PROMOPAGES-10060/articles/13-dream-island-top6-attrakcionov/08.jpeg,JPEG,1280,1174,JPEG,1280,1174,324929,594b825d5a38c98a476ef86a6dd038f75956a577382d62aade1d80c0858e78b0,ok,,,,,,,,,
14,"ПромоСтраницы — Как говорить с аудиторией, чтобы покупали",https://promopages-text.promo.page/media/kak-seichas-govorit-s-auditoriei-chtoby-u-vas-pokupali-6a6afe8c1c0a3777e9c6a1fc_0_0,01,cover,,,6a6b04b987675c24ffb6bd71,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a6afe8c1c0a3777e9c6a1fc_6a6b04b987675c24ffb6bd71/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a6afe8c1c0a3777e9c6a1fc_6a6b04b987675c24ffb6bd71/orig,PROMOPAGES-10060/articles/14-promopages-govorit-s-auditoriei/01.jpeg,JPEG,2752,1536,JPEG,2752,1536,230184,f1ee20efbcf72c61672adc78ea6f2bc53e588cad4374e91254c2bf26d0edae13,ok,,,,,,,,,
14,"ПромоСтраницы — Как говорить с аудиторией, чтобы покупали",https://promopages-text.promo.page/media/kak-seichas-govorit-s-auditoriei-chtoby-u-vas-pokupali-6a6afe8c1c0a3777e9c6a1fc_0_0,02,article_image,6,,6a6b088aa78cb9159a3ee57b,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a6afe8c1c0a3777e9c6a1fc_6a6b088aa78cb9159a3ee57b/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a6afe8c1c0a3777e9c6a1fc_6a6b088aa78cb9159a3ee57b/orig,PROMOPAGES-10060/articles/14-promopages-govorit-s-auditoriei/02.jpeg,JPEG,2752,1536,JPEG,2752,1536,460240,c8a0d61f6b25e3a4259686edda3138892b7e620a2b1de7ee31940d2725d5da3e,ok,,,,,,,,,
14,"ПромоСтраницы — Как говорить с аудиторией, чтобы покупали",https://promopages-text.promo.page/media/kak-seichas-govorit-s-auditoriei-chtoby-u-vas-pokupali-6a6afe8c1c0a3777e9c6a1fc_0_0,03,article_image,10,,6a6afe91b0caf85757b96ab3,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a6afe8c1c0a3777e9c6a1fc_6a6afe91b0caf85757b96ab3/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a6afe8c1c0a3777e9c6a1fc_6a6afe91b0caf85757b96ab3/orig,PROMOPAGES-10060/articles/14-promopages-govorit-s-auditoriei/03.png,PNG,799,471,PNG,799,471,91097,08c3c775f2d2de9eeffc7440e6eeb85dad99414b09dbbd237f4f6f1bfd91398f,ok,,,,,,,,,
14,"ПромоСтраницы — Как говорить с аудиторией, чтобы покупали",https://promopages-text.promo.page/media/kak-seichas-govorit-s-auditoriei-chtoby-u-vas-pokupali-6a6afe8c1c0a3777e9c6a1fc_0_0,04,article_image,16,,6a6afe910f014557219e1b58,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a6afe8c1c0a3777e9c6a1fc_6a6afe910f014557219e1b58/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a6afe8c1c0a3777e9c6a1fc_6a6afe910f014557219e1b58/orig,PROMOPAGES-10060/articles/14-promopages-govorit-s-auditoriei/04.png,PNG,867,554,PNG,867,554,126619,c98b72e53cd8186fcc90478ce41c1ae828fb2321030c9627b9c9c8e548f96632,ok,,,,,,,,,
14,"ПромоСтраницы — Как говорить с аудиторией, чтобы покупали",https://promopages-text.promo.page/media/kak-seichas-govorit-s-auditoriei-chtoby-u-vas-pokupali-6a6afe8c1c0a3777e9c6a1fc_0_0,05,article_image,21,,6a6afe911c0a3777e9c6a2de,https://avatars.mds.yandex.net/get-promoarticles/4956602/pub_6a6afe8c1c0a3777e9c6a1fc_6a6afe911c0a3777e9c6a2de/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/4956602/pub_6a6afe8c1c0a3777e9c6a1fc_6a6afe911c0a3777e9c6a2de/orig,PROMOPAGES-10060/articles/14-promopages-govorit-s-auditoriei/05.png,PNG,2048,895,PNG,2048,895,688842,08c47d81a6d97dd43527539d464e3df3be38725d6fd9341b7e49a304755bb34a,ok,,,,,,,,,
14,"ПромоСтраницы — Как говорить с аудиторией, чтобы покупали",https://promopages-text.promo.page/media/kak-seichas-govorit-s-auditoriei-chtoby-u-vas-pokupali-6a6afe8c1c0a3777e9c6a1fc_0_0,06,article_image,27,,6a6b0436a78cb9159a3dbecd,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_6a6afe8c1c0a3777e9c6a1fc_6a6b0436a78cb9159a3dbecd/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_6a6afe8c1c0a3777e9c6a1fc_6a6b0436a78cb9159a3dbecd/orig,PROMOPAGES-10060/articles/14-promopages-govorit-s-auditoriei/06.jpeg,JPEG,2752,1536,JPEG,2752,1536,344433,0fd06599e7ff3c2d9254eeecdf28edd4055d1b0f0a7a72c876f81cd62e1c4435,ok,,,,,,,,,
